"gene","A5","A9","A17","A21","A29","A33"
"Solyc00g104740",0,0,0,0,0,0
"Solyc00g104940",0,0,1,0,0,0
"Solyc00g105340",0,2,3,0,0,1
"Solyc00g105350",6,10,7,13,7,24
"Solyc00g105750",14,12,2,2,9,10
"Solyc00g106650",21,39,43,67,19,101
"Solyc00g107050",22,69,10,5,38,13
"Solyc00g107550",0,0,1,0,0,0
"Solyc00g108550",1,6,4,32,3,18
"Solyc00g109450",0,0,0,0,0,0
"Solyc00g109850",0,0,0,0,0,0
"Solyc00g109860",0,0,0,0,0,0
"Solyc00g110060",0,0,0,0,0,0
"Solyc00g110070",0,0,0,0,0,0
"Solyc00g110370",6,2,4,0,7,11
"Solyc00g110870",9,16,19,11,31,13
"Solyc00g111170",0,0,0,0,0,0
"Solyc00g111270",0,0,0,0,0,0
"Solyc00g111370",0,0,0,0,0,0
"Solyc00g111770",93,1493,412,1897,299,5079
"Solyc00g111780",1,8,1,0,2,11
"Solyc00g112180",0,0,0,0,0,0
"Solyc00g112190",68,10,77,3,130,16
"Solyc00g112490",0,0,0,0,0,0
"Solyc00g112500",0,0,0,0,0,0
"Solyc00g112600",0,0,0,0,0,0
"Solyc00g112700",0,0,0,0,0,0
"Solyc00g112710",0,0,0,0,0,0
"Solyc00g112810",0,0,0,0,0,0
"Solyc00g112820",0,0,0,0,0,0
"Solyc00g112830",0,0,0,0,0,0
"Solyc00g112930",4,11,1,16,7,25
"Solyc00g113230",1,0,2,0,0,0
"Solyc00g113330",0,0,0,0,0,0
"Solyc00g113730",0,0,0,0,0,0
"Solyc00g113740",0,0,0,0,0,0
"Solyc00g113750",0,0,0,0,0,0
"Solyc00g114550",0,0,0,0,0,0
"Solyc00g116150",0,0,0,0,0,0
"Solyc00g117450",0,4,0,0,0,0
"Solyc00g117650",0,0,0,0,0,0
"Solyc00g118680",8,7,17,17,17,5
"Solyc00g118690",1023,2452,762,3400,1556,5683
"Solyc00g120120",0,0,0,0,0,0
"Solyc00g120820",0,0,0,0,0,0
"Solyc00g120830",0,0,0,0,0,0
"Solyc00g120930",0,0,0,0,0,0
"Solyc00g121230",0,0,0,0,0,0
"Solyc00g121730",81,38,80,59,89,106
"Solyc00g122530",0,0,0,0,0,0
"Solyc00g123030",0,0,0,0,0,0
"Solyc00g123040",0,0,0,0,0,0
"Solyc00g123240",0,0,1,0,0,0
"Solyc00g124840",0,0,0,0,0,0
"Solyc00g124850",0,0,0,0,0,0
"Solyc00g124860",0,0,0,0,0,0
"Solyc00g125260",0,0,0,0,0,0
"Solyc00g125270",0,0,0,0,0,0
"Solyc00g125580",1,0,2,0,1,0
"Solyc00g125980",96,282,49,1023,75,885
"Solyc00g125990",2587,6319,1775,6363,3051,16655
"Solyc00g126000",80,328,196,1122,112,898
"Solyc00g126010",204,497,296,1279,233,1412
"Solyc00g126420",0,0,0,0,0,0
"Solyc00g126430",0,0,0,0,0,0
"Solyc00g126440",0,0,0,0,0,0
"Solyc00g127540",0,0,0,0,0,0
"Solyc00g127550",0,0,0,0,0,0
"Solyc00g127560",0,0,0,0,0,0
"Solyc00g127660",211,269,157,189,304,494
"Solyc00g127670",10,29,15,31,35,54
"Solyc00g127870",140,274,209,386,206,663
"Solyc00g128870",84,106,180,116,161,189
"Solyc00g129670",0,0,0,0,0,0
"Solyc00g129680",0,0,0,0,0,0
"Solyc00g129880",0,0,0,0,2,3
"Solyc00g129980",0,0,0,0,0,0
"Solyc00g130180",0,0,0,0,0,0
"Solyc00g130190",0,0,0,0,0,0
"Solyc00g130290",0,0,0,0,0,0
"Solyc00g130690",0,0,0,0,0,0
"Solyc00g130700",0,0,0,0,0,0
"Solyc00g130800",0,0,0,0,0,0
"Solyc00g130810",0,0,0,0,0,0
"Solyc00g131610",37,8,16,2,54,2
"Solyc00g131710",91,49,98,115,104,157
"Solyc00g133110",0,0,0,0,0,0
"Solyc00g133710",0,0,0,0,0,0
"Solyc00g133720",0,0,0,0,0,0
"Solyc00g134620",0,0,0,0,0,0
"Solyc00g134820",0,0,0,0,0,0
"Solyc00g134830",0,0,0,0,0,0
"Solyc00g134840",0,0,0,0,0,0
"Solyc00g135040",0,0,0,0,0,0
"Solyc00g135050",0,0,0,0,0,0
"Solyc00g135060",0,0,0,0,0,0
"Solyc00g135260",0,0,0,0,0,0
"Solyc00g136260",0,1,0,0,0,10
"Solyc00g136560",29,19,25,18,30,47
"Solyc00g138060",5,0,0,0,3,0
"Solyc00g139760",0,0,0,0,0,0
"Solyc00g140060",396,540,580,930,589,1170
"Solyc00g141360",2,2,0,0,2,3
"Solyc00g141560",7,3,14,0,6,22
"Solyc00g142160",110,136,157,197,100,219
"Solyc00g142170",697,847,1093,1788,1098,1546
"Solyc00g143770",44,104,67,138,84,211
"Solyc00g144470",1,0,1,0,0,0
"Solyc00g145170",0,1,0,0,0,0
"Solyc00g147570",46,18,32,23,49,15
"Solyc00g147770",40,150,61,195,76,403
"Solyc00g149970",0,0,0,0,0,1
"Solyc00g153680",9,0,8,1,9,8
"Solyc00g153980",19,98,49,253,24,219
"Solyc00g154480",1,0,3,0,0,0
"Solyc00g154980",0,0,0,0,0,0
"Solyc00g156980",186,198,64,66,321,311
"Solyc00g157080",1,2,4,6,6,0
"Solyc00g157180",577,274,312,361,627,422
"Solyc00g160780",0,1,0,0,0,5
"Solyc00g163580",0,0,0,0,0,0
"Solyc00g164580",3,1,1,19,5,28
"Solyc00g164680",48,80,121,127,39,217
"Solyc00g165080",0,0,0,0,0,0
"Solyc00g165090",0,0,0,0,0,0
"Solyc00g165190",0,0,1,0,0,0
"Solyc00g166190",0,0,0,0,0,0
"Solyc00g166490",2,2,3,0,0,3
"Solyc00g166690",0,1,1,0,2,9
"Solyc00g167290",0,0,0,0,0,0
"Solyc00g167300",0,0,0,0,0,0
"Solyc00g167800",3,1,3,0,1,0
"Solyc00g168200",5,0,2,1,10,0
"Solyc00g170200",0,17,0,0,1,34
"Solyc00g170210",18,39,22,61,43,48
"Solyc00g170510",1734,537,2001,43,1994,80
"Solyc00g171710",7,1,2,0,2,0
"Solyc00g171810",21893,40957,10499,23959,30905,68079
"Solyc00g172410",113,22,51,13,106,22
"Solyc00g173430",0,0,0,0,0,0
"Solyc00g174330",0,0,0,0,0,0
"Solyc00g174340",0,0,0,0,0,0
"Solyc00g175240",31,9,19,0,31,0
"Solyc00g178340",1,2,0,0,0,0
"Solyc00g179240",8,0,1,0,13,0
"Solyc00g179640",0,6,3,14,1,14
"Solyc00g179840",0,0,0,0,0,0
"Solyc00g180440",0,0,0,0,0,0
"Solyc00g180840",136,102,163,143,182,158
"Solyc00g181240",3,15,19,26,2,12
"Solyc00g181250",9,34,27,81,26,72
"Solyc00g183050",10,30,1,29,13,31
"Solyc00g183550",0,0,0,0,0,0
"Solyc00g184350",176,146,200,213,196,274
"Solyc00g185750",0,0,0,0,0,0
"Solyc00g185850",0,0,0,0,0,0
"Solyc00g186050",0,0,0,0,0,0
"Solyc00g187050",2,0,0,4,0,0
"Solyc00g188250",0,0,0,0,0,0
"Solyc00g188750",0,0,0,0,0,0
"Solyc00g188850",89,21,48,2,92,16
"Solyc00g192150",0,0,1,0,0,0
"Solyc00g195350",0,0,0,0,0,0
"Solyc00g195360",4,1,6,5,4,2
"Solyc00g196060",237,655,241,1051,257,1236
"Solyc00g196460",0,0,0,0,1,0
"Solyc00g198360",0,0,1,0,0,0
"Solyc00g199960",0,0,0,0,0,0
"Solyc00g201060",5,12,17,40,7,20
"Solyc00g201160",1,0,0,0,1,0
"Solyc00g201460",1,0,0,0,0,0
"Solyc00g201760",0,1,0,0,0,0
"Solyc00g202560",0,0,4,0,0,0
"Solyc00g203660",0,0,0,0,0,0
"Solyc00g206460",48,119,84,251,121,719
"Solyc00g207960",0,0,0,0,0,0
"Solyc00g209460",78,56,98,71,83,142
"Solyc00g209560",20,11,12,12,8,18
"Solyc00g210860",0,2,2,6,1,24
"Solyc00g212260",46,192,79,152,50,151
"Solyc00g213960",0,0,0,0,0,0
"Solyc00g215560",3,13,5,13,6,33
"Solyc00g217560",0,0,0,0,0,0
"Solyc00g217960",12,40,28,44,28,251
"Solyc00g218560",4,6,7,17,6,46
"Solyc00g220360",0,1,0,0,1,0
"Solyc00g222060",0,0,0,0,0,0
"Solyc00g222460",10,13,13,17,8,13
"Solyc00g226760",22,260,0,64,14,57
"Solyc00g227860",0,1,0,0,3,7
"Solyc00g227960",2,6,0,4,0,0
"Solyc00g228260",0,0,0,0,0,0
"Solyc00g229260",49,8,58,3,40,11
"Solyc00g230060",56,128,73,250,67,259
"Solyc00g230070",18,52,34,199,24,119
"Solyc00g230080",24,56,17,144,14,81
"Solyc00g230280",0,0,0,0,0,0
"Solyc00g231680",1,0,1,1,1,2
"Solyc00g231780",0,0,0,0,0,0
"Solyc00g233480",3,0,3,0,4,31
"Solyc00g237680",83,12,10,0,110,1
"Solyc00g240580",0,0,0,0,0,0
"Solyc00g244280",1,0,0,4,0,0
"Solyc00g244290",784,2366,1192,6032,1032,5157
"Solyc00g244300",234,972,811,3183,230,2607
"Solyc00g245200",0,0,0,0,0,0
"Solyc00g246800",0,0,0,0,0,0
"Solyc00g247300",0,2,0,0,0,0
"Solyc00g249200",1,0,0,0,0,0
"Solyc00g249900",18,22,18,49,25,37
"Solyc00g249910",0,0,0,0,0,0
"Solyc00g254110",0,0,0,0,0,0
"Solyc00g254910",23,47,20,3,38,60
"Solyc00g255510",8,1,3,1,11,3
"Solyc00g256710",20,61,73,138,38,274
"Solyc00g257110",32,6,46,23,24,2
"Solyc00g263210",1,3,0,2,1,0
"Solyc00g265110",23,6,55,16,26,20
"Solyc00g265510",0,0,0,0,0,0
"Solyc00g266110",0,0,0,0,0,0
"Solyc00g268310",0,0,0,0,0,0
"Solyc00g269810",0,1,0,0,1,11
"Solyc00g270510",0,7,0,10,2,46
"Solyc00g272810",1,3,0,0,1,0
"Solyc00g273110",0,4,1,2,0,12
"Solyc00g275310",0,1,0,0,2,0
"Solyc00g277510",0,1,1,0,1,4
"Solyc00g278110",1,0,0,0,0,0
"Solyc00g280110",0,1,0,0,0,0
"Solyc00g281110",9,10,5,20,20,17
"Solyc00g282510",36,15,93,5,42,19
"Solyc00g283010",0,0,0,0,0,0
"Solyc00g283110",0,0,0,0,0,0
"Solyc00g284510",0,1,2,0,0,0
"Solyc00g286010",0,0,0,0,0,0
"Solyc00g286020",0,0,0,0,0,0
"Solyc00g286030",0,0,0,0,0,0
"Solyc00g287330",0,0,0,0,0,0
"Solyc00g289230",1,6,3,3,2,0
"Solyc00g294230",0,0,0,0,0,0
"Solyc00g294630",0,1,0,0,0,0
"Solyc00g297330",0,0,0,0,0,0
"Solyc00g300430",0,0,0,0,0,0
"Solyc00g300730",0,0,0,0,0,0
"Solyc00g303630",0,0,0,0,0,0
"Solyc00g304030",0,0,0,0,0,2
"Solyc00g304630",3,0,0,0,1,0
"Solyc00g306730",0,0,0,0,0,3
"Solyc00g306830",0,0,0,0,0,0
"Solyc00g308530",0,0,0,0,0,0
"Solyc00g308930",5,1,1,0,9,2
"Solyc00g309530",32,84,34,173,44,210
"Solyc00g311230",0,1,0,0,1,0
"Solyc00g313030",0,2,2,4,1,0
"Solyc00g313530",0,0,0,0,0,0
"Solyc00g313930",0,0,0,0,0,0
"Solyc00g316030",4,0,3,0,5,0
"Solyc00g316530",5,14,9,30,6,26
"Solyc00g316730",1,2,2,0,2,0
"Solyc00g318030",0,1,0,0,0,0
"Solyc00g318130",2966,614,2637,309,3585,443
"Solyc00g318830",6,5,5,7,8,16
"Solyc00g320430",5,5,4,15,9,14
"Solyc00g322630",0,0,0,0,0,0
"Solyc00g322830",4,0,0,0,2,0
"Solyc00g323130",0,0,0,0,1,0
"Solyc00g324530",0,1,0,0,0,0
"Solyc01g005000",0,1,0,0,0,0
"Solyc01g005010",1,7,0,7,1,0
"Solyc01g005020",261,842,367,1101,488,2392
"Solyc01g005030",346,818,489,1343,454,2285
"Solyc01g005040",214,10,48,5,357,2
"Solyc01g005050",17,0,4,0,17,0
"Solyc01g005060",8,16,6,11,15,16
"Solyc01g005070",0,0,0,0,0,0
"Solyc01g005080",2,31,4,58,5,65
"Solyc01g005090",0,1,0,0,2,4
"Solyc01g005100",95,148,67,130,130,308
"Solyc01g005110",284,401,298,305,575,864
"Solyc01g005120",49,336,123,485,99,720
"Solyc01g005130",21,51,20,82,20,96
"Solyc01g005140",1,8,0,10,2,12
"Solyc01g005150",3,0,0,0,2,2
"Solyc01g005160",1,0,2,0,0,0
"Solyc01g005170",23,28,30,19,42,50
"Solyc01g005180",0,75,0,48,0,93
"Solyc01g005190",11,20,12,25,15,40
"Solyc01g005200",17,7,5,9,8,22
"Solyc01g005210",88,194,163,204,148,602
"Solyc01g005220",8,91,26,46,38,162
"Solyc01g005230",1,0,1,0,2,0
"Solyc01g005240",942,1059,918,1181,1282,1940
"Solyc01g005250",566,899,1006,1104,691,1765
"Solyc01g005260",44,51,28,35,53,121
"Solyc01g005270",59,56,20,45,80,83
"Solyc01g005280",4,48,3,27,3,24
"Solyc01g005290",0,0,0,0,0,0
"Solyc01g005300",56,205,73,569,75,753
"Solyc01g005310",7,0,1,0,3,0
"Solyc01g005320",3,1,2,0,2,16
"Solyc01g005330",414,1514,841,2658,788,4161
"Solyc01g005340",134,300,215,422,236,989
"Solyc01g005350",0,0,0,0,0,0
"Solyc01g005360",0,0,0,0,0,0
"Solyc01g005370",24,68,62,96,54,183
"Solyc01g005380",203,253,238,333,290,580
"Solyc01g005390",2,6,4,2,6,4
"Solyc01g005400",3,5,1,2,2,80
"Solyc01g005410",3,2,5,0,8,2
"Solyc01g005420",0,0,0,0,0,0
"Solyc01g005430",71,202,46,270,92,604
"Solyc01g005440",155,406,190,742,292,803
"Solyc01g005450",0,0,0,0,3,0
"Solyc01g005460",2,2,3,0,2,6
"Solyc01g005470",5,0,2,0,6,1
"Solyc01g005480",176,229,268,308,242,533
"Solyc01g005490",192,520,406,611,372,1344
"Solyc01g005500",0,0,0,0,0,0
"Solyc01g005510",2,9,0,15,4,6
"Solyc01g005520",57,54,43,24,77,81
"Solyc01g005530",2,7,2,8,0,35
"Solyc01g005540",174,316,192,381,219,443
"Solyc01g005550",12,68,9,61,14,116
"Solyc01g005560",3355,4584,5221,5480,4198,10018
"Solyc01g005570",25,103,33,151,52,287
"Solyc01g005580",118,187,86,183,219,416
"Solyc01g005590",46,149,99,415,139,2013
"Solyc01g005600",246,585,341,766,375,1811
"Solyc01g005610",0,1,0,7,0,0
"Solyc01g005620",3336,3871,4448,5913,5037,8642
"Solyc01g005630",0,3,0,6,0,7
"Solyc01g005640",32,133,39,116,44,398
"Solyc01g005650",39,43,16,30,23,176
"Solyc01g005660",157,1239,443,1747,439,4699
"Solyc01g005670",67,174,89,151,128,391
"Solyc01g005680",1,2,2,0,5,0
"Solyc01g005690",177,478,363,657,275,1183
"Solyc01g005700",263,578,483,806,426,1128
"Solyc01g005710",0,1,0,0,0,0
"Solyc01g005720",1,2,2,0,1,0
"Solyc01g005730",1,1,2,0,0,0
"Solyc01g005740",6,1,0,0,1,0
"Solyc01g005750",0,0,0,0,0,0
"Solyc01g005760",0,3,2,0,1,2
"Solyc01g005770",12,1,15,3,11,4
"Solyc01g005780",1,0,0,0,2,0
"Solyc01g005790",87,104,101,156,95,101
"Solyc01g005800",25,27,28,59,27,180
"Solyc01g005810",809,730,676,616,1027,1018
"Solyc01g005820",2214,2015,1472,3657,2770,4960
"Solyc01g005830",23,154,29,233,44,213
"Solyc01g005840",44,57,33,65,53,156
"Solyc01g005850",2,3,2,11,4,10
"Solyc01g005860",0,0,0,0,0,0
"Solyc01g005870",0,1,4,0,0,0
"Solyc01g005880",1,5,1,0,2,5
"Solyc01g005890",2,3,0,0,0,0
"Solyc01g005900",57,109,74,106,71,276
"Solyc01g005910",80,201,66,231,129,584
"Solyc01g005920",6,6,5,5,3,94
"Solyc01g005930",38,119,28,159,70,368
"Solyc01g005940",0,0,0,0,0,0
"Solyc01g005950",339,950,427,1009,489,2105
"Solyc01g005960",1003,1282,1122,2630,1377,3750
"Solyc01g005970",228,210,243,252,292,383
"Solyc01g005980",11,31,30,35,37,77
"Solyc01g005990",0,5,7,5,3,14
"Solyc01g006000",432,410,386,511,468,1006
"Solyc01g006010",690,762,807,1292,730,1604
"Solyc01g006020",70,300,158,380,216,768
"Solyc01g006030",295,334,416,372,317,733
"Solyc01g006040",679,726,669,855,727,1668
"Solyc01g006050",0,0,0,0,1,9
"Solyc01g006060",0,0,0,0,0,0
"Solyc01g006070",0,0,0,0,0,0
"Solyc01g006080",9,12,3,3,19,1
"Solyc01g006090",31,33,30,48,34,49
"Solyc01g006100",333,425,305,559,381,525
"Solyc01g006110",761,815,1017,1146,974,2149
"Solyc01g006120",1423,2322,1423,3228,1582,6735
"Solyc01g006130",17,36,28,41,46,119
"Solyc01g006140",76,118,140,151,86,143
"Solyc01g006150",107,237,75,220,142,313
"Solyc01g006160",3525,3145,4132,5193,4664,7871
"Solyc01g006170",334,136,206,159,373,166
"Solyc01g006180",213,194,133,221,264,230
"Solyc01g006190",161,264,164,338,173,757
"Solyc01g006200",81,130,31,112,121,319
"Solyc01g006210",243,233,309,309,320,299
"Solyc01g006220",282,293,258,339,346,337
"Solyc01g006230",326,499,304,700,455,1409
"Solyc01g006240",0,1,0,0,4,0
"Solyc01g006250",90,104,142,140,154,330
"Solyc01g006260",139,132,163,206,199,294
"Solyc01g006270",0,0,0,0,0,0
"Solyc01g006280",274,446,215,645,358,819
"Solyc01g006290",0,0,0,0,0,0
"Solyc01g006300",0,0,0,0,0,0
"Solyc01g006310",1,0,1,0,1,0
"Solyc01g006320",7,5,5,0,14,61
"Solyc01g006330",0,0,2,3,2,0
"Solyc01g006340",124,354,269,552,175,832
"Solyc01g006350",1598,2635,1961,2969,1974,5606
"Solyc01g006360",1087,1207,737,1609,1467,3004
"Solyc01g006370",4724,5616,6114,7446,5263,6705
"Solyc01g006380",1,0,0,0,1,0
"Solyc01g006390",0,2,0,0,0,0
"Solyc01g006400",5,14,10,7,13,14
"Solyc01g006410",0,0,0,7,2,0
"Solyc01g006420",0,0,0,0,0,0
"Solyc01g006430",2711,6825,5198,9990,3075,37917
"Solyc01g006440",5,0,3,0,10,0
"Solyc01g006450",553,1141,713,1330,790,2259
"Solyc01g006460",1,0,0,4,0,2
"Solyc01g006470",192,91,75,21,220,113
"Solyc01g006480",72,117,74,114,115,262
"Solyc01g006490",225,279,256,429,272,742
"Solyc01g006500",45,95,79,195,75,195
"Solyc01g006510",104,117,81,155,158,380
"Solyc01g006520",20,0,17,0,15,13
"Solyc01g006530",0,1,0,0,0,0
"Solyc01g006540",7,4,7,4,13,15
"Solyc01g006550",4,0,2,0,0,0
"Solyc01g006560",0,0,3,0,0,0
"Solyc01g006570",0,0,0,0,0,0
"Solyc01g006580",0,0,0,0,1,0
"Solyc01g006590",0,0,0,2,2,0
"Solyc01g006600",0,0,1,0,0,0
"Solyc01g006610",1,1,0,0,7,0
"Solyc01g006620",0,0,3,0,1,0
"Solyc01g006630",551,905,744,1038,730,1629
"Solyc01g006640",0,0,0,0,2,0
"Solyc01g006650",379,182,517,151,421,152
"Solyc01g006660",54,11,48,14,33,0
"Solyc01g006670",16,25,7,14,26,62
"Solyc01g006680",154,216,230,374,199,585
"Solyc01g006690",20,10,17,12,31,362
"Solyc01g006700",1723,1510,1660,1689,2053,1939
"Solyc01g006710",552,1032,678,1244,610,2206
"Solyc01g006720",0,0,0,0,7,0
"Solyc01g006730",88,8,43,1,76,0
"Solyc01g006740",119,111,119,119,127,163
"Solyc01g006750",0,0,0,1,1,0
"Solyc01g006760",0,0,0,0,0,0
"Solyc01g006770",10,102,2,30,4,223
"Solyc01g006780",2,0,2,0,0,0
"Solyc01g006790",1,2,1,0,0,6
"Solyc01g006800",1752,1713,2731,2221,2299,3393
"Solyc01g006810",123,346,273,584,166,739
"Solyc01g006820",1,1,0,0,0,2
"Solyc01g006830",151,272,276,530,187,685
"Solyc01g006840",13,0,8,0,13,0
"Solyc01g006850",49,82,70,66,67,95
"Solyc01g006860",59,212,95,194,118,568
"Solyc01g006870",204,408,273,518,247,806
"Solyc01g006880",2234,2927,3378,4698,2717,7837
"Solyc01g006890",736,3282,1749,4298,1423,14203
"Solyc01g006900",2749,5217,4412,5204,8157,23392
"Solyc01g006910",1,0,2,0,2,0
"Solyc01g006920",14,18,8,13,17,41
"Solyc01g006930",7,6,5,5,3,14
"Solyc01g006940",24,105,47,159,60,248
"Solyc01g006950",26,91,29,109,57,462
"Solyc01g006960",1119,1841,1537,2277,1464,3954
"Solyc01g006970",566,908,714,1305,590,1966
"Solyc01g006980",985,1107,1042,1575,1207,1904
"Solyc01g006990",116,194,78,177,156,331
"Solyc01g007000",3,3,1,0,3,6
"Solyc01g007010",0,0,0,0,1,1
"Solyc01g007020",0,1,2,0,0,0
"Solyc01g007030",0,0,0,0,0,0
"Solyc01g007040",0,0,0,0,0,0
"Solyc01g007050",3,0,0,0,11,5
"Solyc01g007060",178,280,206,345,163,617
"Solyc01g007070",117,95,214,110,122,99
"Solyc01g007080",0,0,0,0,0,0
"Solyc01g007090",6,0,1,1,2,0
"Solyc01g007100",164,212,274,280,210,433
"Solyc01g007110",212,583,375,920,336,3363
"Solyc01g007120",546,714,683,805,736,1279
"Solyc01g007130",29,57,63,89,73,137
"Solyc01g007140",1249,824,981,625,1260,1289
"Solyc01g007150",2407,3313,3509,3174,2627,6148
"Solyc01g007160",156,163,181,168,174,131
"Solyc01g007170",208,317,312,613,145,422
"Solyc01g007180",89,98,105,123,128,180
"Solyc01g007190",11,191,21,338,24,994
"Solyc01g007200",3,263,12,352,20,518
"Solyc01g007210",0,0,0,0,0,0
"Solyc01g007220",30,428,34,494,58,1741
"Solyc01g007230",160,265,180,255,242,570
"Solyc01g007240",0,0,0,0,2,0
"Solyc01g007250",365,777,535,889,558,1375
"Solyc01g007260",1,1,0,3,0,8
"Solyc01g007270",1,0,0,0,0,0
"Solyc01g007280",365,841,161,398,443,913
"Solyc01g007290",0,0,0,0,0,0
"Solyc01g007300",0,0,0,0,0,0
"Solyc01g007310",21,45,12,48,34,111
"Solyc01g007320",758,1446,715,1624,1013,2668
"Solyc01g007330",6155,16232,7412,20430,11031,63728
"Solyc01g007340",260,599,49,357,268,1145
"Solyc01g007350",645,1764,120,882,812,2864
"Solyc01g007360",8,26,0,11,8,35
"Solyc01g007370",49,125,10,45,56,220
"Solyc01g007380",0,0,0,0,0,0
"Solyc01g007390",1,1,0,1,1,0
"Solyc01g007400",1,0,1,1,0,1
"Solyc01g007410",90,281,168,395,113,689
"Solyc01g007420",5,0,0,5,23,7
"Solyc01g007430",30,101,28,94,61,209
"Solyc01g007440",0,0,0,0,1,0
"Solyc01g007450",0,0,0,0,0,0
"Solyc01g007460",11,64,8,64,27,186
"Solyc01g007470",0,0,0,0,0,0
"Solyc01g007480",12,20,16,57,14,37
"Solyc01g007490",1948,3713,1223,4246,3067,8720
"Solyc01g007500",207,139,53,75,284,211
"Solyc01g007510",182,464,26,162,398,537
"Solyc01g007520",145,149,91,150,213,598
"Solyc01g007530",294,321,210,305,391,974
"Solyc01g007540",76,157,99,210,135,451
"Solyc01g007550",21,43,7,66,69,104
"Solyc01g007560",0,1,0,0,0,0
"Solyc01g007570",0,0,0,0,0,0
"Solyc01g007580",0,0,0,0,0,0
"Solyc01g007590",0,0,0,0,0,0
"Solyc01g007600",652,2507,1410,5473,624,7236
"Solyc01g007610",663,1110,232,899,746,1783
"Solyc01g007620",0,0,0,0,0,0
"Solyc01g007630",175,489,136,659,288,887
"Solyc01g007640",635,1968,992,3499,709,3724
"Solyc01g007650",1,2,1,6,2,7
"Solyc01g007660",290,315,73,198,477,399
"Solyc01g007670",308,1178,276,955,385,2057
"Solyc01g007680",69,148,71,277,89,182
"Solyc01g007690",59,33,20,104,87,47
"Solyc01g007700",25,579,124,7,7,90
"Solyc01g007710",0,0,0,2,0,2
"Solyc01g007720",13187,10301,10053,37979,12686,21519
"Solyc01g007730",0,0,0,0,0,0
"Solyc01g007740",207,424,175,350,297,912
"Solyc01g007750",19,50,24,59,39,86
"Solyc01g007760",952,761,1378,1194,1054,1098
"Solyc01g007770",38,43,59,56,78,253
"Solyc01g007780",48,213,104,236,78,872
"Solyc01g007790",230,409,188,368,353,1193
"Solyc01g007800",12,32,20,58,26,69
"Solyc01g007810",53,200,21,116,123,532
"Solyc01g007820",61,173,57,162,93,304
"Solyc01g007830",15,24,19,89,19,103
"Solyc01g007840",917,938,596,1277,984,1560
"Solyc01g007850",116,240,104,377,112,466
"Solyc01g007860",1006,1532,1402,1801,1647,4101
"Solyc01g007870",130,651,233,1139,212,3076
"Solyc01g007880",350,520,334,689,443,979
"Solyc01g007890",135,177,146,131,145,271
"Solyc01g007900",235,183,124,167,268,406
"Solyc01g007910",1278,1773,2222,2718,1888,4048
"Solyc01g007920",39,82,52,109,64,349
"Solyc01g007930",70,210,116,294,145,560
"Solyc01g007940",2,36,3,54,11,348
"Solyc01g007950",41,103,44,138,63,221
"Solyc01g007960",47,6,30,0,26,0
"Solyc01g007970",0,0,0,0,0,1
"Solyc01g007980",1,2,3,0,1,0
"Solyc01g007990",69,89,78,95,80,182
"Solyc01g008000",964,1348,1388,1984,1580,3989
"Solyc01g008010",12,173,24,259,30,417
"Solyc01g008020",153,358,154,370,241,754
"Solyc01g008030",0,0,0,0,0,6
"Solyc01g008040",5,1,2,0,3,0
"Solyc01g008050",2,0,0,0,0,0
"Solyc01g008060",325,932,401,1180,578,3026
"Solyc01g008070",112,249,187,291,195,897
"Solyc01g008080",2899,4493,4198,9116,5007,16911
"Solyc01g008090",1843,1928,3770,4033,3158,5810
"Solyc01g008100",168,181,153,243,225,239
"Solyc01g008110",2118,2333,3704,3186,2639,5383
"Solyc01g008120",2095,1672,2829,2235,2017,3932
"Solyc01g008130",420,712,437,726,511,2371
"Solyc01g008140",135,381,184,367,165,1046
"Solyc01g008150",1,1,2,15,2,1
"Solyc01g008160",203,241,316,394,297,323
"Solyc01g008170",814,533,917,856,853,921
"Solyc01g008180",191,544,195,888,264,1346
"Solyc01g008190",86,81,122,145,95,158
"Solyc01g008200",79,117,88,198,120,234
"Solyc01g008210",4,4,2,3,5,0
"Solyc01g008220",21,11,7,7,18,3
"Solyc01g008230",114,73,81,141,137,270
"Solyc01g008240",1,0,0,5,0,0
"Solyc01g008250",52,96,27,163,87,260
"Solyc01g008260",101,145,110,141,153,310
"Solyc01g008270",619,629,760,829,922,1211
"Solyc01g008280",0,0,0,0,0,0
"Solyc01g008290",866,556,1162,696,1043,890
"Solyc01g008300",0,1,2,0,3,0
"Solyc01g008310",1527,2267,1730,2030,1676,4014
"Solyc01g008320",377,826,296,1065,434,1990
"Solyc01g008330",1341,2546,2310,3480,1973,4119
"Solyc01g008340",569,634,425,619,742,886
"Solyc01g008350",0,0,0,0,0,0
"Solyc01g008360",76,42,82,52,108,57
"Solyc01g008370",2314,3472,3430,4929,3295,8824
"Solyc01g008380",13,4,16,2,18,0
"Solyc01g008390",1,1,0,0,1,0
"Solyc01g008400",42,15,24,10,33,12
"Solyc01g008410",8,3,4,0,4,16
"Solyc01g008420",5,1,1,4,5,2
"Solyc01g008430",1067,122,1067,38,1108,102
"Solyc01g008440",187,216,242,254,349,498
"Solyc01g008450",15,2,5,0,13,0
"Solyc01g008460",301,446,358,494,466,1070
"Solyc01g008470",492,498,598,654,808,940
"Solyc01g008480",72,88,59,130,92,344
"Solyc01g008490",405,261,378,283,391,532
"Solyc01g008500",24,16,10,4,28,16
"Solyc01g008510",0,0,1,0,0,0
"Solyc01g008520",136,220,99,242,133,398
