"gene","A5","A9","A17","A21","A29","A33"
"Solyc00g006630",0,0,0,0,0,0
"Solyc00g006650",0,0,0,0,0,0
"Solyc00g006660",0,0,0,0,0,0
"Solyc00g006670",0,0.533631444885808,0,1.33688104467254,0.726123303028292,1.14560606123176
"Solyc00g006680",0.373633029897272,54.172953611083,7.00610693297139,5.27325300954169,0.226117344364073,5.422535356497
"Solyc00g006690",57.4643178289344,1201.64960157244,777.766704389913,320.701150485618,77.0270740534894,269.6187254476
"Solyc00g006700",0,0,0,0,0,0
"Solyc00g006800",72.8946854711917,108.717660931969,87.8178645572654,113.030757323086,56.4632610826054,100.995532771547
"Solyc00g006810",5.56267085556014,5.93764540540851,3.83169814137988,5.31260564394125,4.52065944441308,10.7135539972581
"Solyc00g006820",8.84878788411639,29.4831373299409,10.1444058383089,30.7482640274684,7.91928227365231,53.886445105189
"Solyc00g006830",73.3533951814774,47.2694833146192,67.0320057026247,46.6620405235501,52.9591335538267,39.3152277440818
"Solyc00g006840",0.246922698019067,0.878558436797505,0,0.917087479920294,0.149434071057996,0.282914888165061
"Solyc00g006850",0,0,0,0,0,0
"Solyc00g006860",0.562299213310747,0,0,0,0.340295409339992,0
"Solyc00g006870",0,0,0,0,0,0
"Solyc00g006880",0,0,0.278631149610584,0,0,0
"Solyc00g006890",0,0,0,0,0,0
"Solyc00g006900",0.175284631309832,0,0,0,0.212159483600859,0
"Solyc00g007000",5.11129984899469,7.07239541621991,1.01421738458253,0,2.74958690746713,3.90422545667784
"Solyc00g007010",17.0302131160001,21.1150913017064,18.6339152023036,19.9857673117538,14.8620224083074,22.1171127139012
"Solyc00g007020",0.599917822651959,0,0,0,0.121020550504715,0.0763737374154508
"Solyc00g007030",27.804524641522,28.7316063783934,27.2570922106554,20.5656867372126,19.8342597231353,15.7705403284788
"Solyc00g007040",15.1606351453232,9.31141648321932,6.23142037137568,7.06079640260667,11.1410698316332,2.98698981501954
"Solyc00g007050",0,0,0,0,0,0
"Solyc00g007060",2.73455468888907,9.27612876175276,4.75931716105782,10.2251761294922,3.1976289525087,19.1529377227304
"Solyc00g007070",64.529978099276,42.3356758297409,27.7671340509097,47.9879579788627,45.5466597300548,36.7449953720465
"Solyc00g007080",12.7316703407523,11.0486996608192,14.9729540980288,12.071456464127,14.9089083530645,9.40872477409201
"Solyc00g007090",23.7259216680026,52.7609673478934,28.034039951996,59.7846355607584,20.3000714056697,75.6160512617878
"Solyc00g007100",7.15102044601135,9.22115136762677,4.4568425914049,11.0872001304843,5.66376176362068,11.0161478848046
"Solyc00g007110",26.2769975653127,19.8392755212459,36.8032241233771,30.1047653156671,13.6902239912368,21.8115414712827
"Solyc00g007120",23.1754125082398,20.4484572540051,29.5386919270141,25.3782531850168,13.8218319476395,18.3590534492018
"Solyc00g007130",0.283961102721927,0.454653991042709,0,0.084372048152667,0.378068199776731,0
"Solyc00g007140",0,0,0,0,0,0
"Solyc00g007150",9.0403942907389,5.87648015633433,4.19140857914207,9.55642586218984,2.84077218756171,3.78470835086117
"Solyc00g007160",0.169024465905909,0,0,0.251107286168652,0.102291179593271,0
"Solyc00g007170",0.610669038111671,0.271597366214282,0.545278163754046,0,0,0
"Solyc00g007180",20.6074628832484,0,6.08530430749515,0.241062994721906,8.93615744926818,0
"Solyc00g007190",1.76881329893766,1.26884904845587,2.34363695700584,0.890060119493976,1.03592942762911,1.19855101650637
"Solyc00g007200",13.815564426611,3.592811710826,8.8115599818929,2.04565849508083,9.88873524102538,2.47169445667913
"Solyc00g007210",0,0,0,0,0.296291692614993,0
"Solyc00g007220",2.29721341527851,16.6025333807731,3.16230701372641,24.0318137153945,2.02743416632057,40.3948420377249
"Solyc00g007230",0.132074931498571,0.234963302864449,0.353796762063672,0.294321098206978,0.239789555883762,0.907959408529731
"Solyc00g007240",0,0,0,0,0,0
"Solyc00g007250",0,0,0.159468142229957,0,0,0
"Solyc00g007260",14.882298757113,27.1149066947158,17.1836529767371,23.3293795795628,10.6215217133331,28.4193118081469
"Solyc00g007270",131.102754107473,111.610185378463,118.871246912373,101.753817538239,112.486580192733,116.807933113673
"Solyc00g007290",0,0,0.230503951041483,0,0.0781132644166799,0
"Solyc00g007300",3.28979326324184,1.84818695545817,4.17437033288539,1.6205606809811,2.13763616281744,0.978701503367752
"Solyc00g007310",0,0,0,0.324507877510258,0,0
"Solyc00g007320",9.58594805367015,0.160882516292537,14.2119633508379,0,6.56748465159347,0
"Solyc00g007330",0.754713894277547,0.0839154653087318,0.168474648601748,0,0.685113016810747,0
"Solyc00g007340",0.461725370279556,0.205354106162018,0.206141744833847,0,0.419144345650478,0
"Solyc00g007350",0.671529634815368,0,0.513961512457361,0,0.0580571559853702,0
"Solyc00g007450",0,0,0.11169794984389,0,0,0
"Solyc00g007550",1.53492487957798,0,0,0,1.85782899153185,1.46555009635054
